symbol,breakout_ts,level,tp1,tp2,sl,expires_at,tier,confluence,touches,breakout_magnitude_atr,token_rsi,btc_rsi,raw_rr,published,skip_reason,filled,fill_ts,tp1_hit_ts,tp2_hit_ts,sl_hit_ts,tp1_hold_hours,tp2_hold_hours,exit_ts,exit_price,exit_reason,pnl_pct,hold_hours
HYPE,2025-03-19 12:00:00+00:00,14.5,17.0,20.0,13.0,2025-03-22 12:00:00+00:00,Minor,1.0,1,0.5021236432279377,56.22641509433962,60.24136623946074,1.6666666666666667,False,quality,True,2025-03-19 16:00:00+00:00,2025-03-24 04:00:00+00:00,,2025-03-26 16:00:00+00:00,108.0,,2025-03-26 16:00:00+00:00,13.0,SL,-10.404827586206897,168
UNI,2025-03-19 12:00:00+00:00,6.5,7.0,7.7,6.1,2025-03-22 12:00:00+00:00,Major,1.0,1,0.8441148193929409,62.31818181818181,60.24136623946074,1.249999999999999,False,quality,False,,,,,,,,0.0,,0.0,0
XRP,2025-03-19 16:00:00+00:00,2.3,2.6,2.7,2.1,2025-03-22 16:00:00+00:00,Major,2.0,1,1.0743254292722813,69.73981900452488,61.618254491401444,1.5000000000000033,False,quality,False,,,,,,,,0.0,,0.0,0
SUI,2025-03-19 16:00:00+00:00,2.3,2.5,2.8,2.1,2025-03-22 16:00:00+00:00,Minor,1.0,1,0.515134741442098,55.627937659767454,61.618254491401444,1.0000000000000022,False,quality,True,2025-03-21 04:00:00+00:00,2025-03-26 04:00:00+00:00,2025-03-27 08:00:00+00:00,,120.0,148.0,2025-03-27 08:00:00+00:00,2.8,TP2,21.67913043478261,148
UNI,2025-03-19 16:00:00+00:00,6.5,7.0,7.7,6.1,2025-03-22 16:00:00+00:00,Major,1.0,1,0.8633429473973355,62.48868778280542,61.618254491401444,1.249999999999999,False,quality,False,,,,,,,,0.0,,0.0,0
XRP,2025-03-19 20:00:00+00:00,2.3,2.6,2.7,2.1,2025-03-22 20:00:00+00:00,Major,2.0,1,1.4131643499591178,71.63910093299405,64.12420747960837,1.5000000000000033,False,quality,False,,,,,,,,0.0,,0.0,0
LINK,2025-03-19 20:00:00+00:00,14.0,17.5,19.0,12.5,2025-03-22 20:00:00+00:00,Major,2.0,6,0.7662061636556852,60.23489932885905,64.12420747960837,2.3333333333333335,True,,True,2025-03-21 08:00:00+00:00,,,2025-04-03 12:00:00+00:00,,,2025-04-03 12:00:00+00:00,12.5,SL,-10.774285714285714,316
SUI,2025-03-19 20:00:00+00:00,2.3,2.5,2.8,2.1,2025-03-22 20:00:00+00:00,Minor,1.0,1,0.7117261471230887,57.32413355539693,64.12420747960837,1.0000000000000022,False,quality,True,2025-03-21 04:00:00+00:00,2025-03-26 04:00:00+00:00,2025-03-27 08:00:00+00:00,,120.0,148.0,2025-03-27 08:00:00+00:00,2.8,TP2,21.67913043478261,148
DOGE,2025-03-19 20:00:00+00:00,0.168,0.203,0.22,0.154,2025-03-22 20:00:00+00:00,Major,1.0,2,0.6376692654903569,56.30733944954129,64.12420747960837,2.4999999999999982,False,quality,True,2025-03-20 16:00:00+00:00,2025-03-26 08:00:00+00:00,,2025-04-06 16:00:00+00:00,136.0,,2025-04-06 16:00:00+00:00,0.154,SL,-8.39333333333334,408
UNI,2025-03-19 20:00:00+00:00,6.5,7.0,7.7,6.1,2025-03-22 20:00:00+00:00,Major,1.0,1,0.9306413954127183,63.07349665924275,64.12420747960837,1.249999999999999,False,quality,False,,,,,,,,0.0,,0.0,0
HYPE,2025-03-21 20:00:00+00:00,14.5,17.0,20.0,12.5,2025-03-24 20:00:00+00:00,Minor,1.0,1,0.7525423728813554,58.676028084252756,53.225500373954844,1.25,False,quality,False,,,,,,,,0.0,,0.0,0
AVAX,2025-03-24 04:00:00+00:00,20.5,22.0,23.5,19.0,2025-03-27 04:00:00+00:00,Major,2.0,3,0.7226720647773277,70.30386740331492,59.62500266314422,1.0,True,,False,,,,,,,,0.0,,0.0,0
DOT,2025-03-24 04:00:00+00:00,4.5,4.7,5.1,4.4,2025-03-27 04:00:00+00:00,Minor,1.0,1,0.8443423319931072,75.91674925668977,59.62500266314422,2.000000000000009,False,quality,False,,,,,,,,0.0,,0.0,0
SOL,2025-03-24 08:00:00+00:00,135.0,146.0,169.0,128.0,2025-03-27 08:00:00+00:00,Major,2.0,8,0.9241032885958712,59.84047856430708,61.70305478299749,1.5714285714285714,True,,False,,,,,,,,0.0,,0.0,0
LINK,2025-03-24 08:00:00+00:00,14.5,16.5,17.5,14.0,2025-03-27 08:00:00+00:00,Minor,1.0,4,0.6496301277740413,64.79690522243715,61.70305478299749,4.0,True,,False,,,,,,,,0.0,,0.0,0
AVAX,2025-03-24 08:00:00+00:00,20.5,22.0,23.5,19.0,2025-03-27 08:00:00+00:00,Major,2.0,3,0.8360323886639676,70.94594594594597,61.70305478299749,1.0,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
DOT,2025-03-24 08:00:00+00:00,4.5,4.7,5.1,4.4,2025-03-27 08:00:00+00:00,Minor,1.0,1,0.7800114876507751,75.52870090634438,61.70305478299749,2.000000000000009,False,quality,False,,,,,,,,0.0,,0.0,0
NEAR,2025-03-24 08:00:00+00:00,2.8,3.1,3.2,2.6,2025-03-27 08:00:00+00:00,Major,1.0,1,0.6953298739807285,69.59134615384616,61.70305478299749,1.5000000000000033,False,quality,False,,,,,,,,0.0,,0.0,0
SOL,2025-03-24 12:00:00+00:00,135.0,146.0,169.0,128.0,2025-03-27 12:00:00+00:00,Major,2.0,8,0.9065222510007064,59.711942388477695,63.23650390746955,1.5714285714285714,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
LINK,2025-03-24 12:00:00+00:00,14.5,16.5,17.5,14.0,2025-03-27 12:00:00+00:00,Minor,1.0,4,0.6684599865501017,64.93256262042391,63.23650390746955,4.0,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
AVAX,2025-03-24 12:00:00+00:00,20.5,22.0,23.5,19.0,2025-03-27 12:00:00+00:00,Major,2.0,3,0.7368421052631574,70.38567493112949,63.23650390746955,1.0,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
TAO,2025-03-24 12:00:00+00:00,258.0,313.0,0.0,238.0,2025-03-27 12:00:00+00:00,Major,2.0,6,0.5219206680584553,57.550158394931366,63.23650390746955,2.75,True,,True,2025-03-26 16:00:00+00:00,,,2025-03-29 04:00:00+00:00,,,2025-03-29 04:00:00+00:00,238.0,SL,-7.811937984496123,60
DOT,2025-03-24 12:00:00+00:00,4.5,4.7,5.1,4.4,2025-03-27 12:00:00+00:00,Minor,1.0,1,0.9086731763354392,76.29268292682924,63.23650390746955,2.000000000000009,False,quality,True,2025-03-27 12:00:00+00:00,,,2025-03-28 04:00:00+00:00,,,2025-03-28 04:00:00+00:00,4.4,SL,-2.2822222222222144,16
NEAR,2025-03-24 12:00:00+00:00,2.8,3.1,3.2,2.6,2025-03-27 12:00:00+00:00,Major,1.0,1,0.8873239436619735,70.88607594936708,63.23650390746955,1.5000000000000033,False,quality,False,,,,,,,,0.0,,0.0,0
SOL,2025-03-24 16:00:00+00:00,135.0,146.0,169.0,128.0,2025-03-27 16:00:00+00:00,Major,2.0,8,0.8537791382152118,59.321349222379325,62.94897393097953,1.5714285714285714,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
LINK,2025-03-24 16:00:00+00:00,14.5,16.5,17.5,14.0,2025-03-27 16:00:00+00:00,Minor,1.0,4,0.6213853396099531,64.59143968871595,62.94897393097953,4.0,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
AVAX,2025-03-24 16:00:00+00:00,20.5,22.0,23.5,19.0,2025-03-27 16:00:00+00:00,Major,2.0,3,0.6234817813765176,69.71830985915494,62.94897393097953,1.0,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
TAO,2025-03-24 16:00:00+00:00,258.0,313.0,0.0,238.0,2025-03-27 16:00:00+00:00,Major,2.0,6,0.5344467640918587,57.684210526315795,62.94897393097953,2.75,False,per_token_cap,True,2025-03-26 16:00:00+00:00,,,2025-03-29 04:00:00+00:00,,,2025-03-29 04:00:00+00:00,238.0,SL,-7.811937984496123,60
DOGE,2025-03-24 16:00:00+00:00,0.179,0.203,0.22,0.17,2025-03-27 16:00:00+00:00,Major,2.0,4,0.6069861330524838,61.65995165189361,62.94897393097953,2.666666666666675,True,,False,,,,,,,,0.0,,0.0,0
DOT,2025-03-24 16:00:00+00:00,4.5,4.7,5.1,4.4,2025-03-27 16:00:00+00:00,Minor,1.0,1,0.7599080987937968,75.40485829959512,62.94897393097953,2.000000000000009,False,quality,True,2025-03-27 12:00:00+00:00,,,2025-03-28 04:00:00+00:00,,,2025-03-28 04:00:00+00:00,4.4,SL,-2.2822222222222144,16
NEAR,2025-03-24 16:00:00+00:00,2.8,3.1,3.2,2.6,2025-03-27 16:00:00+00:00,Major,1.0,1,0.726464047442551,69.80906921241049,62.94897393097953,1.5000000000000033,False,quality,False,,,,,,,,0.0,,0.0,0
SOL,2025-03-24 20:00:00+00:00,135.0,146.0,169.0,128.0,2025-03-27 20:00:00+00:00,Major,2.0,8,0.6603877246683924,57.821989528795804,61.23458463206397,1.5714285714285714,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
LINK,2025-03-24 20:00:00+00:00,14.5,16.5,17.5,14.0,2025-03-27 20:00:00+00:00,Minor,1.0,4,0.593140551445865,64.38356164383563,61.23458463206397,4.0,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
AVAX,2025-03-24 20:00:00+00:00,20.5,22.0,23.5,19.0,2025-03-27 20:00:00+00:00,Major,2.0,3,0.6943319838056684,70.13888888888891,61.23458463206397,1.0,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
NEAR,2025-03-24 20:00:00+00:00,2.8,3.1,3.2,2.6,2025-03-27 20:00:00+00:00,Major,1.0,1,0.6278724981467756,69.10866910866909,61.23458463206397,1.5000000000000033,False,quality,False,,,,,,,,0.0,,0.0,0
ADA,2025-03-25 08:00:00+00:00,0.733,0.831,0.904,0.681,2025-03-28 08:00:00+00:00,Major,2.0,16,0.5543193717277489,52.47383444338724,59.83392546819948,1.8846153846153866,True,,True,2025-03-26 16:00:00+00:00,,,2025-03-29 04:00:00+00:00,,,2025-03-29 04:00:00+00:00,0.681,SL,-7.154133697135052,60
ADA,2025-03-25 12:00:00+00:00,0.733,0.831,0.904,0.681,2025-03-28 12:00:00+00:00,Major,2.0,16,0.5405759162303683,52.33778625954199,61.03774948681126,1.8846153846153866,False,per_token_cap,True,2025-03-26 16:00:00+00:00,,,2025-03-29 04:00:00+00:00,,,2025-03-29 04:00:00+00:00,0.681,SL,-7.154133697135052,60
AVAX,2025-03-25 16:00:00+00:00,22.0,25.5,0.0,20.0,2025-03-28 16:00:00+00:00,Major,2.0,2,0.7583333333333327,72.92191435768262,61.87513005844848,1.75,False,quality,True,2025-03-26 12:00:00+00:00,,,2025-03-28 12:00:00+00:00,,,2025-03-28 12:00:00+00:00,20.0,SL,-9.150909090909092,48
AVAX,2025-03-25 20:00:00+00:00,22.0,25.5,0.0,20.0,2025-03-28 20:00:00+00:00,Major,2.0,2,0.656249999999999,72.43589743589745,59.92114869039131,1.75,False,quality,True,2025-03-26 12:00:00+00:00,,,2025-03-28 12:00:00+00:00,,,2025-03-28 12:00:00+00:00,20.0,SL,-9.150909090909092,48
SUI,2025-03-26 08:00:00+00:00,2.5,2.8,3.1,2.3,2025-03-29 08:00:00+00:00,Major,1.0,1,0.7260638297872338,68.94281784240519,68.95624276426165,1.4999999999999978,False,quality,True,2025-03-28 16:00:00+00:00,,,2025-03-29 08:00:00+00:00,,,2025-03-29 08:00:00+00:00,2.3,SL,-8.060000000000008,16
SUI,2025-03-26 16:00:00+00:00,2.5,2.8,3.1,2.3,2025-03-29 16:00:00+00:00,Major,1.0,1,0.5014184397163118,67.79747351263245,63.81036713177865,1.4999999999999978,False,quality,True,2025-03-28 16:00:00+00:00,,,2025-03-29 08:00:00+00:00,,,2025-03-29 08:00:00+00:00,2.3,SL,-8.060000000000008,16
SUI,2025-03-26 20:00:00+00:00,2.5,2.8,3.1,2.3,2025-03-29 20:00:00+00:00,Major,1.0,1,0.7434397163120574,69.02802273172644,65.35655678465447,1.4999999999999978,False,quality,True,2025-03-28 16:00:00+00:00,,,2025-03-29 08:00:00+00:00,,,2025-03-29 08:00:00+00:00,2.3,SL,-8.060000000000008,16
BTC,2025-04-01 12:00:00+00:00,83900.0,86800.0,96600.0,76600.0,2025-04-04 12:00:00+00:00,Major,2.0,7,0.5163571677544185,55.8537021532559,55.8537021532559,0.3972602739726027,True,,True,2025-04-02 20:00:00+00:00,,,2025-04-07 04:00:00+00:00,,,2025-04-07 04:00:00+00:00,76600.0,SL,-8.760834326579262,104
AVAX,2025-04-01 12:00:00+00:00,19.0,20.5,22.0,18.0,2025-04-04 12:00:00+00:00,Major,2.0,2,0.648148148148149,52.419354838709694,55.8537021532559,1.5,False,quality,True,2025-04-02 04:00:00+00:00,,,2025-04-02 20:00:00+00:00,,,2025-04-02 20:00:00+00:00,18.0,SL,-5.323157894736841,16
DOGE,2025-04-01 12:00:00+00:00,0.168,0.178,0.196,0.154,2025-04-04 12:00:00+00:00,Major,2.0,2,0.6044483209768854,55.876865671641795,55.8537021532559,0.7142857142857123,False,quality,True,2025-04-02 04:00:00+00:00,2025-04-02 12:00:00+00:00,,2025-04-06 16:00:00+00:00,8.0,,2025-04-06 16:00:00+00:00,0.154,SL,-8.39333333333334,108
HBAR,2025-04-01 12:00:00+00:00,0.167,0.183,0.194,0.135,2025-04-04 12:00:00+00:00,Minor,1.0,1,0.7210621122156228,43.25613079019073,55.8537021532559,0.49999999999999956,False,quality,True,2025-04-02 00:00:00+00:00,,,2025-04-07 00:00:00+00:00,,,2025-04-07 00:00:00+00:00,0.135,SL,-19.221676646706584,120
DOT,2025-04-01 12:00:00+00:00,4.1,4.5,4.7,4.0,2025-04-04 12:00:00+00:00,Major,1.0,1,0.7062314540059368,41.64502164502167,55.8537021532559,4.000000000000018,False,quality,True,2025-04-02 00:00:00+00:00,,,2025-04-02 20:00:00+00:00,,,2025-04-02 20:00:00+00:00,4.0,SL,-2.499024390243894,20
AVAX,2025-04-01 20:00:00+00:00,19.0,20.5,22.0,18.0,2025-04-04 20:00:00+00:00,Major,2.0,2,0.6252723311546842,52.2543352601156,55.409584910059884,1.5,False,quality,True,2025-04-02 04:00:00+00:00,,,2025-04-02 20:00:00+00:00,,,2025-04-02 20:00:00+00:00,18.0,SL,-5.323157894736841,16
DOGE,2025-04-01 20:00:00+00:00,0.168,0.178,0.196,0.154,2025-04-04 20:00:00+00:00,Major,2.0,2,0.5215874400348874,55.215401609594444,55.409584910059884,0.7142857142857123,False,quality,True,2025-04-02 04:00:00+00:00,2025-04-02 12:00:00+00:00,,2025-04-06 16:00:00+00:00,8.0,,2025-04-06 16:00:00+00:00,0.154,SL,-8.39333333333334,108
XRP,2025-04-02 12:00:00+00:00,2.1,2.4,2.6,1.9,2025-04-05 12:00:00+00:00,Major,1.0,4,0.5472337222431294,20.857017927415797,52.92605911838152,1.4999999999999978,False,momentum,True,2025-04-02 20:00:00+00:00,,,2025-04-06 20:00:00+00:00,,,2025-04-06 20:00:00+00:00,1.9,SL,-9.583809523809531,96
BTC,2025-04-09 20:00:00+00:00,76600.0,82600.0,88700.0,74500.0,2025-04-12 20:00:00+00:00,Minor,1.0,6,1.6511008897306496,50.509323309834905,50.509323309834905,2.857142857142857,True,,False,,,,,,,,0.0,,0.0,0
SOL,2025-04-09 20:00:00+00:00,112.0,127.0,153.0,95.0,2025-04-12 20:00:00+00:00,Major,2.0,1,0.7131502890173406,44.3130297654248,50.509323309834905,0.8823529411764706,False,quality,True,2025-04-10 12:00:00+00:00,2025-04-12 12:00:00+00:00,2025-04-23 08:00:00+00:00,,48.0,308.0,2025-04-23 08:00:00+00:00,153.0,TP2,36.54714285714285,308
ADA,2025-04-09 20:00:00+00:00,0.58,0.661,0.724,0.511,2025-04-12 20:00:00+00:00,Major,1.0,1,0.9715671742352782,44.57435147972231,50.509323309834905,1.1739130434782628,False,quality,False,,,,,,,,0.0,,0.0,0
LINK,2025-04-09 20:00:00+00:00,11.5,12.5,14.0,10.0,2025-04-12 20:00:00+00:00,Minor,1.0,2,1.0400516795865633,43.53741496598639,50.509323309834905,0.6666666666666666,False,quality,False,,,,,,,,0.0,,0.0,0
TAO,2025-04-09 20:00:00+00:00,214.0,248.0,276.0,184.0,2025-04-12 20:00:00+00:00,Major,2.0,2,0.6951549804393621,51.25523012552301,50.509323309834905,1.1333333333333333,False,quality,False,,,,,,,,0.0,,0.0,0
HYPE,2025-04-09 20:00:00+00:00,12.0,16.5,0.0,10.0,2025-04-12 20:00:00+00:00,Minor,1.0,1,1.2315978456014367,57.40740740740742,50.509323309834905,2.25,False,quality,False,,,,,,,,0.0,,0.0,0
HBAR,2025-04-09 20:00:00+00:00,0.153,0.183,0.199,0.14,2025-04-12 20:00:00+00:00,Major,2.0,3,1.0033587509077706,50.58322117541498,50.509323309834905,2.3076923076923106,True,,False,,,,,,,,0.0,,0.0,0
UNI,2025-04-09 20:00:00+00:00,5.1,5.9,6.7,4.6,2025-04-12 20:00:00+00:00,Minor,1.0,2,0.641939252336449,41.55892131510896,50.509323309834905,1.6000000000000014,False,quality,True,2025-04-10 12:00:00+00:00,2025-04-23 00:00:00+00:00,2025-05-09 08:00:00+00:00,,300.0,692.0,2025-05-09 08:00:00+00:00,6.7,TP2,31.312549019607854,692
ADA,2025-04-12 12:00:00+00:00,0.631,0.71,0.0,0.58,2025-04-15 12:00:00+00:00,Major,2.0,4,0.5050379400422943,53.40599455040872,54.96251791664692,1.549019607843135,True,,True,2025-04-13 20:00:00+00:00,2025-04-23 08:00:00+00:00,,,228.0,,2025-05-13 20:00:00+00:00,0.8299,TIMEOUT,31.46139461172741,720
LINK,2025-04-12 12:00:00+00:00,12.5,14.0,15.5,11.5,2025-04-15 12:00:00+00:00,Major,2.0,1,0.5276595744680843,51.923076923076906,54.96251791664692,1.5,False,quality,True,2025-04-13 16:00:00+00:00,2025-04-22 12:00:00+00:00,2025-05-08 16:00:00+00:00,,212.0,600.0,2025-05-08 16:00:00+00:00,15.5,TP2,23.94,600
SUI,2025-04-12 16:00:00+00:00,2.2,2.4,2.8,2.1,2025-04-15 16:00:00+00:00,Major,3.0,2,0.5686811585756738,51.30471029595664,54.84562773290402,1.9999999999999956,False,quality,True,2025-04-14 16:00:00+00:00,,,2025-04-15 16:00:00+00:00,,,2025-04-15 16:00:00+00:00,2.1,SL,-4.605454545454549,24
LINK,2025-04-12 20:00:00+00:00,12.5,14.0,15.5,11.5,2025-04-15 20:00:00+00:00,Major,2.0,1,0.5531914893617023,52.17391304347826,55.439019017780474,1.5,False,quality,True,2025-04-13 16:00:00+00:00,2025-04-22 12:00:00+00:00,2025-05-08 16:00:00+00:00,,212.0,600.0,2025-05-08 16:00:00+00:00,15.5,TP2,23.94,600
SUI,2025-04-12 20:00:00+00:00,2.2,2.4,2.8,2.1,2025-04-15 20:00:00+00:00,Major,3.0,2,0.5968296520776257,51.58322281167108,55.439019017780474,1.9999999999999956,False,quality,True,2025-04-14 16:00:00+00:00,,,2025-04-15 16:00:00+00:00,,,2025-04-15 16:00:00+00:00,2.1,SL,-4.605454545454549,24
TAO,2025-04-18 20:00:00+00:00,258.0,326.0,360.0,246.0,2025-04-21 20:00:00+00:00,Major,1.0,2,0.7034104750304508,81.37876386687797,70.33641279754617,5.666666666666667,False,quality,False,,,,,,,,0.0,,0.0,0
TAO,2025-04-19 20:00:00+00:00,276.0,326.0,360.0,253.0,2025-04-22 20:00:00+00:00,Minor,1.0,6,0.5975103734439825,78.01683816651075,58.57584276512657,2.1739130434782608,True,,False,,,,,,,,0.0,,0.0,0
SUI,2025-04-21 00:00:00+00:00,2.1,2.3,2.5,1.7,2025-04-24 00:00:00+00:00,Major,2.0,1,0.5277896288251946,50.662739322533135,69.57991703547845,0.49999999999999917,False,quality,False,,,,,,,,0.0,,0.0,0
SUI,2025-04-21 04:00:00+00:00,2.1,2.3,2.5,1.7,2025-04-24 04:00:00+00:00,Major,2.0,1,0.7987433580266067,54.04033475099465,70.28522125433429,0.49999999999999917,False,quality,False,,,,,,,,0.0,,0.0,0
SUI,2025-04-21 08:00:00+00:00,2.1,2.3,2.5,1.7,2025-04-24 08:00:00+00:00,Major,2.0,1,0.7688787185354687,53.69090406414154,68.82570170318888,0.49999999999999917,False,quality,False,,,,,,,,0.0,,0.0,0
SUI,2025-04-21 12:00:00+00:00,2.1,2.3,2.5,1.7,2025-04-24 12:00:00+00:00,Major,2.0,1,0.7715936857619368,53.72288990192016,72.01216038291302,0.49999999999999917,False,quality,False,,,,,,,,0.0,,0.0,0
SUI,2025-04-21 16:00:00+00:00,2.1,2.3,2.5,1.7,2025-04-24 16:00:00+00:00,Major,2.0,1,0.5332195632781281,50.73529411764705,70.2259523973617,0.49999999999999917,False,quality,False,,,,,,,,0.0,,0.0,0
SUI,2025-04-21 20:00:00+00:00,2.1,2.3,2.5,1.7,2025-04-24 20:00:00+00:00,Major,2.0,1,0.5234456812628479,50.60454143320555,70.52802972769348,0.49999999999999917,False,quality,False,,,,,,,,0.0,,0.0,0
SUI,2025-04-22 12:00:00+00:00,2.3,2.5,2.8,2.1,2025-04-25 12:00:00+00:00,Major,3.0,12,0.5614641757685656,53.39454646633277,74.52807694008483,1.0000000000000022,True,,False,,,,,,,,0.0,,0.0,0
DOGE,2025-04-22 12:00:00+00:00,0.161,0.178,0.199,0.155,2025-04-25 12:00:00+00:00,Major,2.0,9,1.0649531087183035,55.81896551724137,74.52807694008483,2.8333333333333286,True,,False,,,,,,,,0.0,,0.0,0
BNB,2025-04-22 12:00:00+00:00,598.0,633.0,0.0,589.0,2025-04-25 12:00:00+00:00,Major,2.0,6,0.7474527917402498,62.870675453047795,74.52807694008483,3.888888888888889,True,,True,2025-04-24 08:00:00+00:00,,,2025-05-04 12:00:00+00:00,,,2025-05-04 12:00:00+00:00,589.0,SL,-1.565016722408027,244
SUI,2025-04-22 16:00:00+00:00,2.3,2.5,2.8,2.1,2025-04-25 16:00:00+00:00,Major,3.0,12,0.9647029055792193,57.43869902172533,75.54620666577324,1.0000000000000022,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
AVAX,2025-04-22 16:00:00+00:00,20.5,22.0,26.0,20.0,2025-04-25 16:00:00+00:00,Major,2.0,3,0.7781856318825373,58.45181674565562,75.54620666577324,3.0,True,,False,,,,,,,,0.0,,0.0,0
DOGE,2025-04-22 16:00:00+00:00,0.161,0.178,0.199,0.155,2025-04-25 16:00:00+00:00,Major,2.0,9,1.0464744703021873,55.59165989710262,75.54620666577324,2.8333333333333286,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
BNB,2025-04-22 16:00:00+00:00,598.0,633.0,0.0,589.0,2025-04-25 16:00:00+00:00,Major,2.0,6,0.6434814110401648,61.57289002557547,75.54620666577324,3.888888888888889,False,per_token_cap,True,2025-04-24 08:00:00+00:00,,,2025-05-04 12:00:00+00:00,,,2025-05-04 12:00:00+00:00,589.0,SL,-1.565016722408027,244
BTC,2025-04-22 20:00:00+00:00,90900.0,94300.0,97900.0,85200.0,2025-04-25 20:00:00+00:00,Minor,1.0,0,0.7847379960646134,79.07838971734526,79.07838971734526,0.5964912280701754,False,quality,False,,,,,,,,0.0,,0.0,0
XRP,2025-04-22 20:00:00+00:00,2.1,2.3,2.4,1.8,2025-04-25 20:00:00+00:00,Major,3.0,18,0.9241379310344838,59.5347197744096,79.07838971734526,0.6666666666666656,True,,False,,,,,,,,0.0,,0.0,0
ADA,2025-04-22 20:00:00+00:00,0.638,0.687,0.745,0.609,2025-04-25 20:00:00+00:00,Major,1.0,9,1.010989010989011,57.27871250914412,79.07838971734526,1.6896551724137931,True,,False,,,,,,,,0.0,,0.0,0
LINK,2025-04-22 20:00:00+00:00,13.5,15.5,0.0,12.5,2025-04-25 20:00:00+00:00,Major,2.0,9,0.7500000000000009,65.50632911392404,79.07838971734526,2.0,True,,False,,,,,,,,0.0,,0.0,0
SUI,2025-04-22 20:00:00+00:00,2.3,2.5,2.8,2.1,2025-04-25 20:00:00+00:00,Major,3.0,12,2.169105553915576,66.19917263646454,79.07838971734526,1.0000000000000022,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
AAVE,2025-04-22 20:00:00+00:00,148.0,166.0,177.0,139.0,2025-04-25 20:00:00+00:00,Major,2.0,3,0.9732161112246975,62.17454194792669,79.07838971734526,2.0,True,,False,,,,,,,,0.0,,0.0,0
AVAX,2025-04-22 20:00:00+00:00,20.5,22.0,26.0,20.0,2025-04-25 20:00:00+00:00,Major,2.0,3,1.1819611955951757,61.773255813953504,79.07838971734526,3.0,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
DOGE,2025-04-22 20:00:00+00:00,0.161,0.178,0.199,0.155,2025-04-25 20:00:00+00:00,Major,2.0,9,1.7146231330323032,62.557077625570784,79.07838971734526,2.8333333333333286,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
BNB,2025-04-22 20:00:00+00:00,598.0,633.0,0.0,589.0,2025-04-25 20:00:00+00:00,Major,2.0,6,1.3002762305846112,68.52304469273747,79.07838971734526,3.888888888888889,False,per_token_cap,True,2025-04-24 08:00:00+00:00,,,2025-05-04 12:00:00+00:00,,,2025-05-04 12:00:00+00:00,589.0,SL,-1.565016722408027,244
DOT,2025-04-22 20:00:00+00:00,3.8,4.1,4.3,3.5,2025-04-25 20:00:00+00:00,Major,2.0,1,0.9173789173789166,66.33333333333331,79.07838971734526,1.0,False,quality,False,,,,,,,,0.0,,0.0,0
SUI,2025-04-23 04:00:00+00:00,2.8,3.0,3.3,2.5,2025-04-26 04:00:00+00:00,Major,2.0,3,0.7492246664262535,80.83326145087554,89.2488634506305,0.6666666666666676,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
NEAR,2025-04-23 04:00:00+00:00,2.4,2.6,2.8,2.2,2025-04-26 04:00:00+00:00,Major,2.0,2,0.5715539947322212,76.70682730923696,89.2488634506305,1.0000000000000022,False,quality,True,2025-04-24 00:00:00+00:00,2025-04-25 04:00:00+00:00,2025-05-09 00:00:00+00:00,,28.0,360.0,2025-05-09 00:00:00+00:00,2.8,TP2,16.606666666666666,360
UNI,2025-04-23 08:00:00+00:00,5.8,6.3,6.9,5.4,2025-04-26 08:00:00+00:00,Major,2.0,6,0.5799960544486094,77.92421746293242,88.67666643023425,1.2500000000000018,True,,True,2025-04-24 04:00:00+00:00,,,2025-04-28 00:00:00+00:00,,,2025-04-28 00:00:00+00:00,5.4,SL,-6.956551724137922,92
SUI,2025-04-23 12:00:00+00:00,2.8,3.0,3.3,2.5,2025-04-26 12:00:00+00:00,Major,2.0,3,0.9809592499098455,81.5632260205775,86.93643754619362,0.6666666666666676,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
NEAR,2025-04-23 12:00:00+00:00,2.4,2.6,2.8,2.2,2025-04-26 12:00:00+00:00,Major,2.0,2,0.5531167690957,76.61290322580646,86.93643754619362,1.0000000000000022,False,quality,True,2025-04-24 00:00:00+00:00,2025-04-25 04:00:00+00:00,2025-05-09 00:00:00+00:00,,28.0,360.0,2025-05-09 00:00:00+00:00,2.8,TP2,16.606666666666666,360
UNI,2025-04-23 12:00:00+00:00,5.8,6.3,6.9,5.4,2025-04-26 12:00:00+00:00,Major,2.0,6,0.5302821069244434,77.59197324414713,86.93643754619362,1.2500000000000018,False,per_token_cap,True,2025-04-24 04:00:00+00:00,,,2025-04-28 00:00:00+00:00,,,2025-04-28 00:00:00+00:00,5.4,SL,-6.956551724137922,92
