symbol,signal_ts,current_price,support_level,tp,tp2,sl,tp_source,expires_at,tier,confluence,touches,distance_to_support_atr,token_rsi,btc_rsi,raw_rr,passed_quality,passed_momentum,published,skip_reason,filled,fill_ts,exit_ts,exit_price,exit_reason,pnl_pct,hold_hours
SOL,2025-04-23 16:00:00+00:00,150.16,136.0,153.0,164.0,130.9882142857143,tp1,2025-04-30 16:00:00+00:00,Major,3.0,8,1.4126701346825332,79.75409836065572,88.7053539488851,3.3920045606784055,True,True,False,per_token_cap,False,,,0.0,,0.0,0
ADA,2025-04-23 16:00:00+00:00,0.6982,0.659,0.701,0.745,0.6384392857142858,tp1,2025-04-30 16:00:00+00:00,Major,2.0,15,0.9532742747959009,72.30081906180195,88.7053539488851,2.042730588848357,True,True,False,per_token_cap,False,,,0.0,,0.0,0
LINK,2025-04-23 16:00:00+00:00,14.86,14.0,15.5,17.5,13.573214285714286,tp1,2025-04-30 16:00:00+00:00,Major,2.0,11,1.0075313807531374,83.33333333333333,88.7053539488851,3.5146443514644385,True,True,False,per_token_cap,True,2025-04-30 12:00:00+00:00,2025-05-05 12:00:00+00:00,13.573214285714286,SL,-3.108469387755099,120
AVAX,2025-04-23 16:00:00+00:00,22.23,20.0,23.0,24.0,19.28107142857143,tp1,2025-04-30 16:00:00+00:00,Major,2.0,7,1.5509190263288632,71.63934426229511,88.7053539488851,4.172876304023852,True,True,False,per_token_cap,False,,,0.0,,0.0,0
TAO,2025-04-23 16:00:00+00:00,339.9,329.0,360.0,399.0,315.85,tp1,2025-04-30 16:00:00+00:00,Major,1.0,4,0.4144486692015201,90.77551020408163,88.7053539488851,2.3574144486692057,True,True,False,per_token_cap,True,2025-04-24 08:00:00+00:00,2025-04-24 16:00:00+00:00,360.0,TP,9.362492401215805,8
HYPE,2025-04-23 16:00:00+00:00,18.59,18.0,20.5,20.5,17.259999999999998,tp2,2025-04-30 16:00:00+00:00,Minor,1.0,1,0.3986486486486483,75.54585152838428,88.7053539488851,3.378378378378369,True,True,False,per_token_cap,True,2025-04-24 08:00:00+00:00,2025-04-28 00:00:00+00:00,17.259999999999998,SL,-4.171111111111122,88
DOGE,2025-04-23 16:00:00+00:00,0.17838,0.167,0.199,0.22,0.16161535714285716,tp1,2025-04-30 16:00:00+00:00,Major,2.0,13,1.0567088943423757,70.22039979497696,88.7053539488851,5.942826822312137,True,True,False,per_token_cap,True,2025-04-30 12:00:00+00:00,2025-05-09 04:00:00+00:00,0.199,TP,19.101676646706586,208
BNB,2025-04-23 16:00:00+00:00,602.5,589.0,632.0,648.0,580.8796428571428,tp1,2025-04-30 16:00:00+00:00,Major,3.0,26,0.8312442274706422,65.1128069011281,88.7053539488851,5.295333597220361,True,True,False,per_token_cap,False,,,0.0,,0.0,0
HBAR,2025-04-23 16:00:00+00:00,0.18056,0.176,0.189,0.0,0.17003535714285714,tp1,2025-04-30 16:00:00+00:00,Major,2.0,1,0.3822525597269633,71.72119487908961,88.7053539488851,2.1795102089695275,True,True,False,per_token_cap,True,2025-04-24 00:00:00+00:00,2025-04-24 12:00:00+00:00,0.189,TP,7.326363636363644,12
DOT,2025-04-23 16:00:00+00:00,4.07,3.7,4.1,4.3,3.5876428571428574,tp1,2025-04-30 16:00:00+00:00,Major,2.0,9,1.6465352828989197,71.89542483660131,88.7053539488851,3.560076287349011,True,True,False,per_token_cap,False,,,0.0,,0.0,0
NEAR,2025-04-23 16:00:00+00:00,2.492,2.2,2.6,2.8,2.1186428571428575,tp1,2025-04-30 16:00:00+00:00,Major,2.0,3,1.7945566286215973,76.67560321715818,88.7053539488851,4.91659350307288,True,True,False,per_token_cap,False,,,0.0,,0.0,0
UNI,2025-04-23 16:00:00+00:00,5.985,5.4,6.3,6.9,5.218964285714286,tp1,2025-04-30 16:00:00+00:00,Major,1.0,2,1.6157032945354122,77.46005046257358,88.7053539488851,4.9713947524166375,True,True,False,per_token_cap,True,2025-04-28 00:00:00+00:00,2025-04-29 20:00:00+00:00,5.218964285714286,SL,-3.412513227513234,44
BTC,2025-04-23 20:00:00+00:00,93691.08,90900.0,94300.0,97900.0,89201.72464285714,tp1,2025-04-30 20:00:00+00:00,Minor,1.0,0,0.8217395336571494,88.87619688867665,88.87619688867665,2.002031052090445,True,True,False,per_token_cap,False,,,0.0,,0.0,0
ETH,2025-04-23 20:00:00+00:00,1795.07,1575.0,1935.0,2055.0,1519.0289285714287,tp1,2025-04-30 20:00:00+00:00,Major,2.0,13,1.9659262756908849,77.5595720311758,88.87619688867665,6.4318940268889,True,True,False,per_token_cap,False,,,0.0,,0.0,0
XRP,2025-04-23 20:00:00+00:00,2.2184,2.1,2.4,2.6,2.038782142857143,tp1,2025-04-30 20:00:00+00:00,Major,2.0,3,0.96703809579371,69.9193548387097,88.87619688867665,4.9005308908464995,True,True,False,per_token_cap,False,,,0.0,,0.0,0
SOL,2025-04-23 20:00:00+00:00,151.1,136.0,153.0,164.0,130.9882142857143,tp1,2025-04-30 20:00:00+00:00,Major,3.0,8,1.5064490843012888,80.2610548748002,88.87619688867665,3.3920045606784055,True,True,False,per_token_cap,False,,,0.0,,0.0,0
ADA,2025-04-23 20:00:00+00:00,0.6977,0.659,0.701,0.745,0.6384392857142858,tp1,2025-04-30 20:00:00+00:00,Major,2.0,15,0.9411151641479927,72.19730941704036,88.87619688867665,2.042730588848357,True,True,False,per_token_cap,False,,,0.0,,0.0,0
LINK,2025-04-23 20:00:00+00:00,15.02,14.0,15.5,17.5,13.573214285714286,tp1,2025-04-30 20:00:00+00:00,Major,2.0,11,1.1949790794979076,84.09090909090908,88.87619688867665,3.5146443514644385,True,True,False,per_token_cap,True,2025-04-30 12:00:00+00:00,2025-05-05 12:00:00+00:00,13.573214285714286,SL,-3.108469387755099,120
AVAX,2025-04-23 20:00:00+00:00,22.33,22.0,24.0,24.0,21.28107142857143,tp2,2025-04-30 20:00:00+00:00,Major,2.0,3,0.22950819672131037,72.0967741935484,88.87619688867665,2.7819175360159014,True,True,False,per_token_cap,True,2025-04-24 00:00:00+00:00,2025-04-28 00:00:00+00:00,21.28107142857143,SL,-3.3278571428571375,96
TAO,2025-04-23 20:00:00+00:00,336.1,329.0,360.0,399.0,315.85,tp1,2025-04-30 20:00:00+00:00,Major,1.0,4,0.2699619771863127,89.03330625507718,88.87619688867665,2.3574144486692057,True,True,True,,True,2025-04-24 08:00:00+00:00,2025-04-24 16:00:00+00:00,360.0,TP,9.362492401215805,8
HYPE,2025-04-23 20:00:00+00:00,18.56,18.0,20.5,20.5,17.259999999999998,tp2,2025-04-30 20:00:00+00:00,Minor,1.0,1,0.3783783783783773,75.21739130434781,88.87619688867665,3.378378378378369,True,True,False,per_token_cap,True,2025-04-24 08:00:00+00:00,2025-04-28 00:00:00+00:00,17.259999999999998,SL,-4.171111111111122,88
DOGE,2025-04-23 20:00:00+00:00,0.17864,0.167,0.199,0.22,0.16161535714285716,tp1,2025-04-30 20:00:00+00:00,Major,2.0,13,1.080851628308017,70.68076328004128,88.87619688867665,5.942826822312137,True,True,False,per_token_cap,True,2025-04-30 12:00:00+00:00,2025-05-09 04:00:00+00:00,0.199,TP,19.101676646706586,208
BNB,2025-04-23 20:00:00+00:00,605.71,589.0,632.0,648.0,580.8796428571428,tp1,2025-04-30 20:00:00+00:00,Major,3.0,26,1.0288956326692194,68.77518836516566,88.87619688867665,5.295333597220361,True,True,False,per_token_cap,False,,,0.0,,0.0,0
HBAR,2025-04-23 20:00:00+00:00,0.18037,0.176,0.189,0.0,0.17003535714285714,tp1,2025-04-30 20:00:00+00:00,Major,2.0,1,0.36632536973834023,71.33559705715903,88.87619688867665,2.1795102089695275,True,True,True,,True,2025-04-24 00:00:00+00:00,2025-04-24 12:00:00+00:00,0.189,TP,7.326363636363644,12
DOT,2025-04-23 20:00:00+00:00,4.093,3.7,4.1,4.3,3.5876428571428574,tp1,2025-04-30 20:00:00+00:00,Major,2.0,9,1.7488874761602025,72.58235919234856,88.87619688867665,3.560076287349011,True,True,False,per_token_cap,False,,,0.0,,0.0,0
NEAR,2025-04-23 20:00:00+00:00,2.47,2.2,2.6,2.8,2.1186428571428575,tp1,2025-04-30 20:00:00+00:00,Major,2.0,3,1.6593503072870945,75.96685082872929,88.87619688867665,4.91659350307288,True,True,False,per_token_cap,False,,,0.0,,0.0,0
UNI,2025-04-23 20:00:00+00:00,6.033,5.4,6.3,6.9,5.218964285714286,tp1,2025-04-30 20:00:00+00:00,Major,1.0,2,1.748273821266523,78.33468067906223,88.87619688867665,4.9713947524166375,True,True,False,per_token_cap,True,2025-04-28 00:00:00+00:00,2025-04-29 20:00:00+00:00,5.218964285714286,SL,-3.412513227513234,44
BTC,2025-04-24 00:00:00+00:00,92673.95,90900.0,94300.0,97900.0,89423.41607142857,tp1,2025-05-01 00:00:00+00:00,Minor,1.0,0,0.6006939279490413,81.18619412343486,81.18619412343486,2.3026120860528656,True,True,False,per_token_cap,False,,,0.0,,0.0,0
ETH,2025-04-24 00:00:00+00:00,1768.18,1575.0,1795.0,1920.0,1526.6732142857143,tp1,2025-05-01 00:00:00+00:00,Major,2.0,3,1.9986845508628017,70.121220565696,81.18619412343486,4.552340834349479,True,True,False,per_token_cap,False,,,0.0,,0.0,0
XRP,2025-04-24 00:00:00+00:00,2.1752,2.1,2.4,2.5,2.047964285714286,tp1,2025-05-01 00:00:00+00:00,Major,3.0,4,0.7225806451612877,58.41863748676313,81.18619412343486,5.765271105010303,True,True,False,per_token_cap,False,,,0.0,,0.0,0
SOL,2025-04-24 00:00:00+00:00,147.76,136.0,153.0,164.0,131.44035714285715,tp1,2025-05-01 00:00:00+00:00,Major,3.0,8,1.2895746847340785,73.01706827309235,81.18619412343486,3.728362183755001,True,True,False,per_token_cap,False,,,0.0,,0.0,0
ADA,2025-04-24 00:00:00+00:00,0.6805,0.659,0.701,0.745,0.6409,tp1,2025-05-01 00:00:00+00:00,Major,2.0,5,0.5939226519337006,65.27027027027027,81.18619412343486,2.3204419889502717,True,True,False,per_token_cap,False,,,0.0,,0.0,0
LINK,2025-04-24 00:00:00+00:00,14.57,14.0,15.5,17.0,13.612857142857143,tp1,2025-05-01 00:00:00+00:00,Major,2.0,12,0.7361623616236167,74.4949494949495,81.18619412343486,3.874538745387455,True,True,False,per_token_cap,True,2025-04-30 12:00:00+00:00,2025-05-05 12:00:00+00:00,13.612857142857143,SL,-2.825306122448979,120
SUI,2025-04-24 00:00:00+00:00,2.9379,2.8,3.0,3.3,2.701485714285714,tp1,2025-05-01 00:00:00+00:00,Major,2.0,6,0.6998984918793508,82.00790106492613,81.18619412343486,2.03016241299304,True,True,False,per_token_cap,False,,,0.0,,0.0,0
AAVE,2025-04-24 00:00:00+00:00,164.94,148.0,177.0,191.0,143.0257142857143,tp1,2025-05-01 00:00:00+00:00,Major,2.0,3,1.7027570361861,80.89200815032824,81.18619412343486,5.829982768523838,True,True,True,,False,,,0.0,,0.0,0
AVAX,2025-04-24 00:00:00+00:00,21.86,20.5,23.0,24.0,19.856785714285714,tp1,2025-05-01 00:00:00+00:00,Major,2.0,3,1.057190449750139,64.22764227642278,81.18619412343486,3.8867295946696236,True,True,False,per_token_cap,True,2025-04-30 12:00:00+00:00,2025-05-04 12:00:00+00:00,19.856785714285714,SL,-3.1976306620209094,96
TAO,2025-04-24 00:00:00+00:00,333.5,326.0,360.0,399.0,313.45714285714286,tp1,2025-05-01 00:00:00+00:00,Major,1.0,1,0.29897494305239186,89.61569910057236,81.18619412343486,2.7107061503416854,True,True,False,per_token_cap,True,2025-04-24 08:00:00+00:00,2025-04-24 16:00:00+00:00,360.0,TP,10.369447852760736,8
HYPE,2025-04-24 00:00:00+00:00,18.32,16.5,19.0,20.5,15.829285714285714,tp1,2025-05-01 00:00:00+00:00,Major,1.0,5,1.3567625133120333,70.2290076335878,81.18619412343486,3.7273695420660244,True,True,False,per_token_cap,False,,,0.0,,0.0,0
DOGE,2025-04-24 00:00:00+00:00,0.17287,0.155,0.199,0.22,0.15023071428571427,tp1,2025-05-01 00:00:00+00:00,Major,2.0,9,1.8734461584543953,67.695727340084,81.18619412343486,9.225700164744625,True,True,False,per_token_cap,False,,,0.0,,0.0,0
BNB,2025-04-24 00:00:00+00:00,604.06,597.0,618.0,632.0,590.0603571428571,tp1,2025-05-01 00:00:00+00:00,Major,3.0,8,0.5086717101538738,66.69517618884706,81.18619412343486,3.0260923266944513,True,True,False,per_token_cap,True,2025-04-24 08:00:00+00:00,2025-05-04 12:00:00+00:00,590.0603571428571,SL,-1.2224192390524073,244
HBAR,2025-04-24 00:00:00+00:00,0.17599,0.162,0.183,0.196,0.15684107142857143,tp1,2025-05-01 00:00:00+00:00,Major,2.0,7,1.3559016960886126,63.581336696090794,81.18619412343486,4.070612668743503,True,True,False,per_token_cap,False,,,0.0,,0.0,0
DOT,2025-04-24 00:00:00+00:00,3.982,3.7,4.3,4.7,3.5985,tp1,2025-05-01 00:00:00+00:00,Major,2.0,10,1.3891625615763545,64.62128475551296,81.18619412343486,5.911330049261072,True,True,False,per_token_cap,False,,,0.0,,0.0,0
NEAR,2025-04-24 00:00:00+00:00,2.399,2.2,2.5,2.8,2.1246428571428573,tp1,2025-05-01 00:00:00+00:00,Major,2.0,3,1.3203791469194308,68.34625322997414,81.18619412343486,3.9810426540284314,True,True,False,per_token_cap,False,,,0.0,,0.0,0
BTC,2025-04-24 04:00:00+00:00,92203.55,90900.0,94300.0,97900.0,89423.41607142857,tp1,2025-05-01 04:00:00+00:00,Minor,1.0,0,0.44140735070209186,78.34227565689777,78.34227565689777,2.3026120860528656,True,True,False,per_token_cap,False,,,0.0,,0.0,0
ETH,2025-04-24 04:00:00+00:00,1756.25,1575.0,1795.0,1920.0,1526.6732142857143,tp1,2025-05-01 04:00:00+00:00,Major,2.0,3,1.8752540368769164,67.86504126436162,78.34227565689777,4.552340834349479,True,True,False,per_token_cap,False,,,0.0,,0.0,0
XRP,2025-04-24 04:00:00+00:00,2.1493,2.1,2.4,2.5,2.047964285714286,tp1,2025-05-01 04:00:00+00:00,Major,3.0,4,0.4737131091283472,53.52522639068568,78.34227565689777,5.765271105010303,True,True,False,per_token_cap,False,,,0.0,,0.0,0
SOL,2025-04-24 04:00:00+00:00,147.17,136.0,153.0,164.0,131.44035714285715,tp1,2025-05-01 04:00:00+00:00,Major,3.0,8,1.2248766350748004,71.9515211476626,78.34227565689777,3.728362183755001,True,True,False,per_token_cap,False,,,0.0,,0.0,0
ADA,2025-04-24 04:00:00+00:00,0.6785,0.659,0.701,0.745,0.6409,tp1,2025-05-01 04:00:00+00:00,Major,2.0,5,0.5386740331491702,64.4,78.34227565689777,2.3204419889502717,True,True,False,per_token_cap,False,,,0.0,,0.0,0
LINK,2025-04-24 04:00:00+00:00,14.32,14.0,15.5,17.0,13.612857142857143,tp1,2025-05-01 04:00:00+00:00,Major,2.0,12,0.41328413284132887,70.07125890736341,78.34227565689777,3.874538745387455,True,True,False,per_token_cap,True,2025-04-30 12:00:00+00:00,2025-05-05 12:00:00+00:00,13.612857142857143,SL,-2.825306122448979,120
SUI,2025-04-24 04:00:00+00:00,3.0341,2.8,3.3,3.5,2.701485714285714,tp1,2025-05-01 04:00:00+00:00,Major,2.0,6,1.1881525522041771,84.95016611295681,78.34227565689777,5.075406032482595,True,True,False,per_token_cap,False,,,0.0,,0.0,0
AAVE,2025-04-24 04:00:00+00:00,162.26,148.0,177.0,191.0,143.0257142857143,tp1,2025-05-01 04:00:00+00:00,Major,2.0,3,1.4333716255025841,76.26467449306293,78.34227565689777,5.829982768523838,True,True,False,per_token_cap,False,,,0.0,,0.0,0
AVAX,2025-04-24 04:00:00+00:00,21.89,20.5,23.0,24.0,19.856785714285714,tp1,2025-05-01 04:00:00+00:00,Major,2.0,3,1.0805108273181576,64.54248366013076,78.34227565689777,3.8867295946696236,True,True,False,per_token_cap,True,2025-04-30 12:00:00+00:00,2025-05-04 12:00:00+00:00,19.856785714285714,SL,-3.1976306620209094,96
TAO,2025-04-24 04:00:00+00:00,336.7,326.0,360.0,399.0,313.45714285714286,tp1,2025-05-01 04:00:00+00:00,Major,1.0,1,0.42653758542141196,91.6043225270158,78.34227565689777,2.7107061503416854,True,True,False,per_token_cap,True,2025-04-24 08:00:00+00:00,2025-04-24 16:00:00+00:00,360.0,TP,10.369447852760736,8
HYPE,2025-04-24 04:00:00+00:00,18.2,16.5,19.0,20.5,15.829285714285714,tp1,2025-05-01 04:00:00+00:00,Major,1.0,5,1.267305644302448,68.9655172413793,78.34227565689777,3.7273695420660244,True,True,False,per_token_cap,False,,,0.0,,0.0,0
DOGE,2025-04-24 04:00:00+00:00,0.17244,0.155,0.199,0.22,0.15023071428571427,tp1,2025-05-01 04:00:00+00:00,Major,2.0,9,1.8283660326493945,66.98435972629525,78.34227565689777,9.225700164744625,True,True,False,per_token_cap,False,,,0.0,,0.0,0
BNB,2025-04-24 04:00:00+00:00,602.88,597.0,618.0,632.0,590.0603571428571,tp1,2025-05-01 04:00:00+00:00,Major,3.0,8,0.4236529257372236,65.37558685446012,78.34227565689777,3.0260923266944513,True,True,False,per_token_cap,True,2025-04-24 08:00:00+00:00,2025-05-04 12:00:00+00:00,590.0603571428571,SL,-1.2224192390524073,244
HBAR,2025-04-24 04:00:00+00:00,0.17702,0.162,0.183,0.196,0.15684107142857143,tp1,2025-05-01 04:00:00+00:00,Major,2.0,7,1.4557286258220845,65.27705851890212,78.34227565689777,4.070612668743503,True,True,False,per_token_cap,False,,,0.0,,0.0,0
DOT,2025-04-24 04:00:00+00:00,3.978,3.7,4.3,4.7,3.5985,tp1,2025-05-01 04:00:00+00:00,Major,2.0,10,1.3694581280788176,64.3744030563515,78.34227565689777,5.911330049261072,True,True,True,,False,,,0.0,,0.0,0
NEAR,2025-04-24 04:00:00+00:00,2.396,2.2,2.5,2.8,2.1246428571428573,tp1,2025-05-01 04:00:00+00:00,Major,2.0,3,1.3004739336492877,68.08236808236805,78.34227565689777,3.9810426540284314,True,True,False,per_token_cap,False,,,0.0,,0.0,0
UNI,2025-04-24 04:00:00+00:00,5.759,5.2,6.1,6.7,5.041428571428572,tp1,2025-05-01 04:00:00+00:00,Major,2.0,7,1.7626126126126145,63.77005347593582,78.34227565689777,5.67567567567568,True,True,False,per_token_cap,True,2025-04-30 12:00:00+00:00,2025-05-03 16:00:00+00:00,5.041428571428572,SL,-3.1094505494505453,76
BTC,2025-04-24 08:00:00+00:00,92619.94,90900.0,94300.0,97900.0,89423.41607142857,tp1,2025-05-01 08:00:00+00:00,Minor,1.0,0,0.5824050928361437,80.84921451000827,80.84921451000827,2.3026120860528656,True,True,False,per_token_cap,False,,,0.0,,0.0,0
ETH,2025-04-24 08:00:00+00:00,1755.1,1575.0,1795.0,1920.0,1526.6732142857143,tp1,2025-05-01 08:00:00+00:00,Major,2.0,3,1.863355873332593,67.65520393622455,80.84921451000827,4.552340834349479,True,True,False,per_token_cap,False,,,0.0,,0.0,0
XRP,2025-04-24 08:00:00+00:00,2.1555,2.1,2.4,2.5,2.047964285714286,tp1,2025-05-01 08:00:00+00:00,Major,3.0,4,0.5332875772134513,54.62046204620463,80.84921451000827,5.765271105010303,True,True,False,per_token_cap,False,,,0.0,,0.0,0
SOL,2025-04-24 08:00:00+00:00,147.7,136.0,153.0,164.0,131.44035714285715,tp1,2025-05-01 08:00:00+00:00,Major,3.0,8,1.2829952220568634,72.90726817042605,80.84921451000827,3.728362183755001,True,True,False,per_token_cap,False,,,0.0,,0.0,0
ADA,2025-04-24 08:00:00+00:00,0.6875,0.659,0.701,0.745,0.6409,tp1,2025-05-01 08:00:00+00:00,Major,2.0,5,0.7872928176795572,68.51063829787235,80.84921451000827,2.3204419889502717,True,True,False,per_token_cap,False,,,0.0,,0.0,0
LINK,2025-04-24 08:00:00+00:00,14.44,14.0,15.5,17.0,13.612857142857143,tp1,2025-05-01 08:00:00+00:00,Major,2.0,12,0.5682656826568261,72.12713936430316,80.84921451000827,3.874538745387455,True,True,False,per_token_cap,True,2025-04-30 12:00:00+00:00,2025-05-05 12:00:00+00:00,13.612857142857143,SL,-2.825306122448979,120
SUI,2025-04-24 08:00:00+00:00,2.9915,2.8,3.0,3.3,2.701485714285714,tp1,2025-05-01 08:00:00+00:00,Major,2.0,6,0.9719402552204175,84.39814017565007,80.84921451000827,2.03016241299304,True,True,False,per_token_cap,False,,,0.0,,0.0,0
AAVE,2025-04-24 08:00:00+00:00,160.99,148.0,177.0,191.0,143.0257142857143,tp1,2025-05-01 08:00:00+00:00,Major,2.0,3,1.3057151062607708,74.25187032418951,80.84921451000827,5.829982768523838,True,True,False,per_token_cap,False,,,0.0,,0.0,0
AVAX,2025-04-24 08:00:00+00:00,22.05,20.5,23.0,24.0,19.856785714285714,tp1,2025-05-01 08:00:00+00:00,Major,2.0,3,1.2048861743475858,66.27516778523494,80.84921451000827,3.8867295946696236,True,True,False,per_token_cap,True,2025-04-30 12:00:00+00:00,2025-05-04 12:00:00+00:00,19.856785714285714,SL,-3.1976306620209094,96
HYPE,2025-04-24 08:00:00+00:00,17.96,16.5,19.0,20.5,15.829285714285714,tp1,2025-05-01 08:00:00+00:00,Major,1.0,5,1.08839190628328,66.57018813314039,80.84921451000827,3.7273695420660244,True,True,False,per_token_cap,False,,,0.0,,0.0,0
DOGE,2025-04-24 08:00:00+00:00,0.17362,0.155,0.199,0.22,0.15023071428571427,tp1,2025-05-01 08:00:00+00:00,Major,2.0,9,1.952074284858469,68.97332662304984,80.84921451000827,9.225700164744625,True,True,False,per_token_cap,False,,,0.0,,0.0,0
BNB,2025-04-24 08:00:00+00:00,597.69,576.0,618.0,632.0,569.0603571428571,tp1,2025-05-01 08:00:00+00:00,Major,2.0,10,1.562760537285784,60.14190960974866,80.84921451000827,6.0521846533889025,True,True,False,per_token_cap,False,,,0.0,,0.0,0
HBAR,2025-04-24 08:00:00+00:00,0.17896,0.162,0.183,0.196,0.15684107142857143,tp1,2025-05-01 08:00:00+00:00,Major,2.0,7,1.6437521633783323,68.72955288985823,80.84921451000827,4.070612668743503,True,True,False,per_token_cap,False,,,0.0,,0.0,0
DOT,2025-04-24 08:00:00+00:00,4.0,3.7,4.3,4.7,3.5985,tp1,2025-05-01 08:00:00+00:00,Major,2.0,10,1.4778325123152698,65.7560975609756,80.84921451000827,5.911330049261072,True,True,False,per_token_cap,False,,,0.0,,0.0,0
NEAR,2025-04-24 08:00:00+00:00,2.422,2.2,2.5,2.8,2.1246428571428573,tp1,2025-05-01 08:00:00+00:00,Major,2.0,3,1.4729857819905217,70.43941411451398,80.84921451000827,3.9810426540284314,True,True,False,per_token_cap,False,,,0.0,,0.0,0
UNI,2025-04-24 08:00:00+00:00,5.769,5.2,6.1,6.7,5.041428571428572,tp1,2025-05-01 08:00:00+00:00,Major,2.0,7,1.7941441441441455,64.19919246298787,80.84921451000827,5.67567567567568,True,True,False,per_token_cap,True,2025-04-30 12:00:00+00:00,2025-05-03 16:00:00+00:00,5.041428571428572,SL,-3.1094505494505453,76
BTC,2025-04-24 12:00:00+00:00,93202.51,90900.0,94300.0,97900.0,89423.41607142857,tp1,2025-05-01 12:00:00+00:00,Minor,1.0,0,0.7796746109202324,84.63855494384812,84.63855494384812,2.3026120860528656,True,True,False,per_token_cap,False,,,0.0,,0.0,0
ETH,2025-04-24 12:00:00+00:00,1764.62,1575.0,1795.0,1920.0,1526.6732142857143,tp1,2025-05-01 12:00:00+00:00,Major,2.0,3,1.961851975021245,69.43241080544135,84.63855494384812,4.552340834349479,True,True,False,per_token_cap,False,,,0.0,,0.0,0
XRP,2025-04-24 12:00:00+00:00,2.2126,2.1,2.4,2.5,2.047964285714286,tp1,2025-05-01 12:00:00+00:00,Major,3.0,4,1.0819492107069326,67.30378202521358,84.63855494384812,5.765271105010303,True,True,False,per_token_cap,False,,,0.0,,0.0,0
SOL,2025-04-24 12:00:00+00:00,149.34,136.0,153.0,164.0,131.44035714285715,tp1,2025-05-01 12:00:00+00:00,Major,3.0,8,1.4628338685674,76.03240982749608,84.63855494384812,3.728362183755001,True,True,False,per_token_cap,False,,,0.0,,0.0,0
ADA,2025-04-24 12:00:00+00:00,0.7261,0.659,0.745,0.0,0.6409,tp1,2025-05-01 12:00:00+00:00,Major,2.0,5,1.8535911602209927,78.51758793969849,84.63855494384812,4.7513812154696105,True,True,False,per_token_cap,False,,,0.0,,0.0,0
LINK,2025-04-24 12:00:00+00:00,14.88,14.0,15.5,17.0,13.612857142857143,tp1,2025-05-01 12:00:00+00:00,Major,2.0,12,1.1365313653136544,80.82191780821918,84.63855494384812,3.874538745387455,True,True,False,per_token_cap,True,2025-04-30 12:00:00+00:00,2025-05-05 12:00:00+00:00,13.612857142857143,SL,-2.825306122448979,120
AAVE,2025-04-24 12:00:00+00:00,166.88,148.0,177.0,191.0,143.0257142857143,tp1,2025-05-01 12:00:00+00:00,Major,2.0,3,1.8977599080987937,84.60809850816949,84.63855494384812,5.829982768523838,True,True,False,per_token_cap,False,,,0.0,,0.0,0
