symbol,tier,entry_date,entry_price,stop_loss,tp_level,raw_rr,r1,r2,r3,r1_hit,r1_days,r2_hit,r2_days,r3_hit,r3_days,sl_hit,sl_days,tp_hit_before_sl,r1_hit_before_sl,r2_hit_before_sl,exit_date,exit_reason,exit_price,hold_days,pnl_r1,pnl_r2,close_d5,close_d7,close_d10,close_d14,close_d21,f_btc_rsi_floor,f_token_rsi_momentum,f_rr_min,f_di_bullish,f_adx_trend,f_mt_regime,f_bollinger,f_rvol,f_rsi_cap,btc_rsi,token_rsi,adx,di_plus,di_minus,mt_regime
ALGO,all,2024-08-22,0.1346,0.12,0.151,2.1,0.151,0.16,0.166,False,0,False,0,False,0,True,11,False,False,False,2024-09-01,SL,0.12,11,-10.85,-10.85,0.1346,0.127,0.1233,0.0,0.0,True,True,True,True,True,True,False,False,False,60.61,81.29,35.86,22.74,19.62,T
AVAX,top_20,2024-08-23,25.22,23.5,27.5,1.33,27.5,30.2,31.9,True,2,False,0,False,0,True,6,True,True,False,2024-08-28,SL,23.5,6,9.04,-6.82,24.09,0.0,0.0,0.0,0.0,True,True,True,True,True,True,False,False,False,54.41,80.84,28.15,27.23,20.72,T
BTC,top_3,2024-08-24,64037.24,57000,73000,1.27,73000,0.0,0.0,False,0,False,0,False,0,True,12,False,False,False,2024-09-04,SL,57000,12,-10.99,-10.99,59034.9,59123.99,59132.13,0.0,0.0,True,True,True,True,True,True,False,False,True,62.25,62.25,22.77,23.33,18.79,T
ADA,top_20,2024-08-24,0.3912,0.37,0.426,1.8,0.426,0.45,0.503,False,0,False,0,False,0,True,3,False,False,False,2024-08-26,SL,0.37,3,-5.42,-5.42,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,False,False,True,62.25,79.16,36.03,22.82,20.03,T
LINK,selected,2024-08-24,12.06,10.9,13.6,1.35,13.6,14.4,15.2,False,0,False,0,False,0,True,4,False,False,False,2024-08-27,SL,10.9,4,-9.62,-9.62,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,False,False,True,62.25,79.05,37.88,24.09,20.24,T
NEAR,selected,2024-08-24,4.838,4.3,5.52,1.26,5.52,6.03,6.8,False,0,False,0,False,0,True,5,False,False,False,2024-08-28,SL,4.3,5,-11.12,-11.12,4.345,0.0,0.0,0.0,0.0,True,True,True,True,True,True,False,False,True,62.25,69.18,28.99,26.3,20.58,T
QNT,all,2024-08-24,70.8,64.5,74.5,0.59,74.5,83.0,91.5,False,0,False,0,False,0,True,4,False,False,False,2024-08-27,SL,64.5,4,-8.9,-8.9,0.0,0.0,0.0,0.0,0.0,True,True,False,True,True,True,False,False,True,62.25,70.83,35.87,24.44,20.45,T
FIL,all,2024-08-24,4.226,3.77,4.7,1.07,4.7,4.93,5.15,False,0,False,0,False,0,True,4,False,False,False,2024-08-27,SL,3.77,4,-10.79,-10.79,0.0,0.0,0.0,0.0,0.0,True,True,False,True,True,True,False,False,True,62.25,76.67,33.03,25.17,19.86,T
FET,all,2024-08-24,1.207,1.01,1.43,1.1,1.43,1.59,1.77,True,4,False,0,False,0,True,14,True,True,False,2024-09-06,SL,1.01,14,18.48,-16.32,1.195,1.196,1.235,1.068,0.0,True,True,False,True,True,True,False,True,True,62.25,79.18,26.01,30.32,14.64,T
INJ,all,2024-08-24,22.16,18.6,25.4,0.9,25.4,28.8,32.0,False,0,False,0,False,0,True,5,False,False,False,2024-08-28,SL,18.6,5,-16.06,-16.06,17.95,0.0,0.0,0.0,0.0,True,True,False,True,True,True,False,False,True,62.25,68.38,22.97,25.52,17.81,T
VET,all,2024-08-24,0.02582,0.02,0.04,1.0,0.03,0.04,0.0,False,0,False,0,False,0,True,12,False,False,False,2024-09-04,SL,0.02,12,-22.54,-22.54,0.02268,0.02235,0.02178,0.0,0.0,True,True,False,True,True,True,False,False,True,62.25,68.45,30.47,23.27,19.78,T
SEI,all,2024-08-24,0.3295,0.27,0.38,0.83,0.38,0.443,0.48,False,0,False,0,False,0,True,9,False,False,False,2024-09-01,SL,0.27,9,-18.06,-18.06,0.3053,0.2937,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,62.25,67.43,18.49,28.66,19.64,T
STX,all,2024-08-24,1.786,1.63,2.07,1.93,2.07,0.0,0.0,False,0,False,0,False,0,True,5,False,False,False,2024-08-28,SL,1.63,5,-8.73,-8.73,1.615,0.0,0.0,0.0,0.0,True,True,True,True,False,True,False,False,True,62.25,73.33,18.72,29.93,18.54,T
OP,all,2024-08-24,1.614,1.48,1.79,1.38,1.79,2.1,2.33,False,0,False,0,False,0,True,3,False,False,False,2024-08-26,SL,1.48,3,-8.3,-8.3,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,False,False,True,62.25,73.53,37.94,22.9,18.74,T
ENA,all,2024-08-25,0.37,0.29,0.413,0.54,0.413,0.46,0.514,False,0,False,0,False,0,True,3,False,False,False,2024-08-27,SL,0.29,3,-21.62,-21.62,0.0,0.0,0.0,0.0,0.0,True,True,False,True,True,True,False,False,True,72.26,69.83,26.6,26.0,20.19,T
LTC,top_20,2024-09-03,65.33,62.0,72.0,2.0,72.0,76.0,79.5,False,0,False,0,False,0,True,4,False,False,False,2024-09-06,SL,62.0,4,-5.1,-5.1,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True,True,True,False,True,24.4,47.32,21.92,19.84,25.45,T
SUI,selected,2024-09-03,0.7869,0.617,0.93,0.81,0.93,1.02,1.15,True,6,True,10,True,15,False,0,True,True,True,2024-10-02,TIMEOUT,1.856,30,18.19,29.62,0.8914,0.9581,1.0395,1.0419,1.5348,False,False,False,False,False,True,True,False,True,24.4,16.67,19.5,21.0,27.04,T
UNI,all,2024-09-05,6.431,5.66,7.2,1.0,7.2,7.7,9.14,True,22,True,23,False,0,False,0,True,True,True,2024-10-04,TIMEOUT,6.718,30,11.96,19.73,6.733,6.751,6.666,6.776,6.777,False,False,False,False,True,True,True,True,True,22.89,45.96,29.68,22.02,25.02,T
XRP,top_20,2024-09-07,0.5211,0.45,0.547,0.39,0.547,0.6,0.63,True,6,True,15,True,23,False,0,True,True,True,2024-10-06,TIMEOUT,0.5336,30,4.97,15.14,0.5348,0.5728,0.5866,0.5851,0.5888,False,False,False,False,False,True,True,True,True,24.59,27.89,17.91,12.97,32.4,T
TRX,top_20,2024-09-07,0.1478,0.14,0.16,1.0,0.16,0.166,0.0,False,0,False,0,False,0,False,0,False,False,False,2024-10-06,TIMEOUT,0.1543,30,4.4,4.4,0.1534,0.149,0.1489,0.152,0.1552,False,False,False,True,True,True,True,False,True,24.59,14.69,29.74,25.43,24.13,U
AAVE,all,2024-09-07,126.86,105.8,148.8,1.04,148.8,0.0,0.0,True,4,False,0,False,0,False,0,True,True,False,2024-10-06,TIMEOUT,150.12,30,17.29,18.34,149.47,144.33,140.3,153.41,170.39,False,False,False,True,True,True,True,False,True,24.59,54.22,23.61,18.42,16.07,U
FET,all,2024-09-08,1.066,0.87,1.29,1.21,1.29,1.48,0.0,True,3,True,12,False,0,False,0,True,True,True,2024-10-07,TIMEOUT,1.47,30,21.01,38.84,1.382,1.407,1.35,1.63,1.601,False,False,True,True,True,True,True,False,True,26.89,37.5,24.51,17.92,16.39,T
OP,all,2024-09-08,1.417,1.2,1.61,0.86,1.61,1.79,1.96,True,3,True,15,False,0,False,0,True,True,True,2024-10-07,TIMEOUT,1.662,30,13.62,26.32,1.539,1.568,1.452,1.768,1.88,False,False,False,False,True,True,True,False,True,26.89,48.95,27.6,15.69,25.25,T
AVAX,top_20,2024-09-09,23.25,19.5,25.8,0.68,25.8,27.5,30.5,True,11,True,12,True,19,False,0,True,True,True,2024-10-08,TIMEOUT,26.34,30,10.97,18.28,24.91,23.8,24.68,27.29,29.04,False,False,False,False,True,True,True,False,True,29.46,52.39,22.02,19.25,23.63,T
QNT,all,2024-09-09,69.1,64.5,74.5,1.17,74.5,83.0,87.5,True,2,False,0,False,0,False,0,True,True,False,2024-10-08,TIMEOUT,66.6,30,7.81,-3.62,76.4,72.9,73.2,73.8,76.1,False,False,False,True,True,True,False,True,True,29.46,58.36,29.27,25.82,23.13,T
ALGO,all,2024-09-09,0.1251,0.11,0.14,2.0,0.14,0.151,0.159,True,17,False,0,False,0,False,0,True,True,False,2024-10-08,TIMEOUT,0.1214,30,11.91,-2.96,0.1332,0.1261,0.1278,0.1322,0.1411,False,False,True,False,True,True,True,False,True,29.46,48.02,23.12,17.27,23.09,T
DOGE,selected,2024-09-10,0.10375,0.0805,0.11,0.51,0.11,0.12,0.0,True,12,True,17,False,0,False,0,True,True,True,2024-10-09,TIMEOUT,0.10794,30,6.02,15.66,0.1054,0.09964,0.10499,0.10807,0.11421,False,False,False,False,True,True,True,True,True,41.91,53.13,28.5,19.49,27.07,T
ICP,all,2024-09-10,7.783,7.06,8.3,0.72,8.3,8.87,9.6,True,1,True,1,True,17,False,0,True,True,True,2024-10-09,TIMEOUT,7.823,30,6.64,13.97,8.647,8.026,8.084,8.708,8.993,False,False,False,False,False,True,True,False,True,41.91,52.97,18.44,19.73,21.2,T
STX,all,2024-09-10,1.52,1.31,1.72,0.95,1.72,1.95,0.0,True,10,True,15,False,0,False,0,True,True,True,2024-10-09,TIMEOUT,1.652,30,13.16,28.29,1.609,1.49,1.687,1.846,1.841,False,False,False,False,False,True,True,False,True,41.91,46.33,18.85,18.42,20.4,T
TAO,selected,2024-09-11,287.5,220,355,1.0,355,423.5,0.0,True,9,True,10,False,0,False,0,True,True,True,2024-10-10,TIMEOUT,563.8,30,23.48,47.3,302.0,323.9,407.6,550.4,537.9,False,False,False,True,False,True,True,False,True,44.97,52.01,18.21,22.68,22.64,T
FIL,all,2024-09-11,3.659,2.87,3.98,0.41,3.98,4.42,4.7,True,15,False,0,False,0,False,0,True,True,False,2024-10-10,TIMEOUT,3.539,30,8.77,-3.28,3.447,3.464,3.778,3.856,3.556,False,False,False,False,True,True,True,False,True,44.97,54.31,32.53,17.8,25.79,T
INJ,all,2024-09-11,18.18,15.6,22.4,1.64,22.4,23.8,25.4,True,13,True,17,False,0,False,0,True,True,True,2024-10-10,TIMEOUT,19.24,30,23.21,30.91,18.66,19.5,21.07,21.85,20.7,False,False,True,False,True,True,True,False,True,44.97,55.9,28.32,17.23,23.93,T
SEI,all,2024-09-11,0.2943,0.203,0.34,0.57,0.34,0.379,0.0,True,9,True,11,False,0,False,0,True,True,True,2024-10-10,TIMEOUT,0.4096,30,15.53,28.78,0.2993,0.2779,0.3526,0.4332,0.4368,False,False,False,True,False,True,True,False,True,44.97,54.37,13.05,21.46,19.92,T
BNB,selected,2024-09-12,530.2,507.7,556.7,1.19,556.7,590,0.0,True,2,True,10,False,0,False,0,True,True,True,2024-10-11,TIMEOUT,573.6,30,5.0,11.28,533.7,559.5,588.6,587.4,542.5,True,False,False,False,True,True,True,False,True,50.15,58.91,27.28,18.68,25.01,T
ADA,top_20,2024-09-12,0.3532,0.32,0.392,1.4,0.392,0.407,0.426,True,14,True,16,False,0,False,0,True,True,True,2024-10-11,TIMEOUT,0.3517,30,10.99,15.23,0.3303,0.3441,0.3584,0.3809,0.3432,True,True,True,False,True,True,True,False,True,50.15,64.01,27.76,21.39,24.72,T
LINK,selected,2024-09-13,10.79,10.2,11.7,1.59,11.7,12.3,13.6,True,8,True,13,False,0,False,0,True,True,True,2024-10-12,TIMEOUT,11.01,30,8.43,13.99,10.63,11.21,11.13,12.56,10.66,False,False,True,False,True,True,True,False,True,45.41,50.18,26.77,16.96,23.64,T
NEAR,selected,2024-09-13,4.248,3.57,5.03,1.15,5.03,5.52,6.03,True,11,True,14,False,0,False,0,True,True,True,2024-10-12,TIMEOUT,4.846,30,18.41,29.94,4.134,4.363,4.524,5.547,4.641,False,False,False,False,True,True,True,False,True,45.41,58.09,23.02,21.21,23.63,T
BTC,top_3,2024-09-14,60497.99,57000,63000,0.72,63000,65500,71500,True,6,True,13,False,0,False,0,True,True,True,2024-10-13,TIMEOUT,62870.02,30,4.14,8.27,61759.99,63201.05,63339.99,65769.95,62086.0,True,True,False,False,True,True,True,False,True,62.95,62.95,21.76,22.64,22.65,T
XLM,top_20,2024-09-14,0.0963,0.09,0.11,1.0,0.1,0.11,0.12,True,13,False,0,False,0,True,19,False,True,False,2024-10-02,SL,0.09,19,3.84,-6.54,0.0961,0.0961,0.0964,0.0994,0.0,True,True,False,False,True,True,True,False,True,62.95,66.67,24.96,21.65,25.47,T
LTC,top_20,2024-09-14,64.92,62.0,69.5,1.58,69.5,73.0,79.5,False,0,False,0,False,0,True,4,False,False,False,2024-09-17,SL,62.0,4,-4.5,-4.5,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,True,False,True,62.95,52.54,19.78,21.22,23.37,T
DOT,all,2024-09-14,4.42,4.2,5.04,2.82,5.04,5.34,5.7,False,0,False,0,False,0,True,3,False,False,False,2024-09-16,SL,4.2,3,-4.98,-4.98,0.0,0.0,0.0,0.0,0.0,True,True,True,False,True,True,True,False,True,62.95,71.01,35.92,19.73,25.99,T
ARB,all,2024-09-14,0.5371,0.49,0.605,1.3,0.565,0.605,0.637,True,6,True,8,True,13,False,0,True,True,True,2024-10-13,TIMEOUT,0.5295,30,5.19,12.64,0.5292,0.5774,0.5987,0.6678,0.5652,True,True,True,False,True,True,True,False,True,62.95,68.8,32.16,17.59,24.7,T
APT,all,2024-09-14,6.3,5.72,6.96,1.14,6.96,7.45,7.9,False,0,False,0,False,0,True,3,False,False,False,2024-09-16,SL,5.72,3,-9.21,-9.21,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,True,False,True,62.95,55.86,16.87,16.19,19.08,T
VET,all,2024-09-14,0.02273,0.0148,0.03,1.92,0.03,0.0,0.0,False,0,False,0,False,0,False,0,False,False,False,2024-10-13,TIMEOUT,0.02232,30,-1.8,-1.8,0.02192,0.02389,0.024,0.02662,0.02282,True,True,True,False,True,True,True,False,True,62.95,68.02,28.01,19.47,23.45,T
LTC,top_20,2024-09-19,64.84,62.0,67.5,0.94,67.5,72.0,76.0,True,4,False,0,False,0,True,13,True,True,False,2024-10-01,SL,62.0,13,4.1,-4.38,66.96,66.55,69.95,0.0,0.0,True,True,False,False,False,True,True,False,True,78.58,68.58,15.6,21.95,23.19,T
WLD,all,2024-09-19,1.559,1.37,1.85,1.53,1.85,1.98,2.18,True,7,True,7,True,8,False,0,True,True,True,2024-10-18,TIMEOUT,2.369,30,18.67,27.0,1.709,2.106,2.01,1.6,1.735,True,True,True,False,False,True,False,False,True,78.58,63.43,19.9,19.7,21.47,T
SOL,top_3,2024-09-20,142.88,130,153.2,0.8,153.2,172.4,0.0,True,5,False,0,False,0,False,0,True,True,False,2024-10-19,TIMEOUT,159.79,30,7.22,11.84,152.73,155.55,158.46,136.82,139.03,True,True,False,False,True,True,False,False,True,76.68,63.22,21.91,23.01,23.26,T
ATOM,all,2024-09-20,4.507,4.2,5.05,1.74,5.05,5.44,6.53,True,7,False,0,False,0,True,20,True,True,False,2024-10-09,SL,4.2,20,12.05,-6.81,4.817,5.007,5.026,4.382,0.0,True,True,True,True,True,True,False,False,True,76.68,71.05,27.66,27.92,22.14,T
APT,all,2024-09-20,6.81,5.72,7.45,0.59,7.45,7.9,8.43,True,1,True,2,True,6,False,0,True,True,True,2024-10-19,TIMEOUT,9.71,30,9.4,16.01,8.15,8.07,8.07,8.56,8.11,True,True,False,True,False,True,False,True,True,76.68,62.56,17.2,27.51,17.39,T
JUP,all,2024-09-20,0.8026,0.74,0.91,1.83,0.91,1.03,1.09,True,5,False,0,False,0,True,14,True,True,False,2024-10-03,SL,0.74,14,13.38,-7.8,0.9003,0.9359,0.9177,0.7425,0.0,True,True,True,True,False,True,False,True,True,76.68,65.83,17.18,24.22,21.97,T
ETH,top_3,2024-09-21,2561.4,2343,2689,0.58,2689,2900,0.0,True,3,False,0,False,0,True,13,True,True,False,2024-10-03,SL,2343,13,4.98,-8.53,2579.95,2694.43,2602.23,0.0,0.0,True,True,False,True,True,True,False,False,True,75.93,65.55,31.91,23.17,21.82,T
PAXG,top_20,2024-09-21,2625.0,2513,3300,6.03,3300,0.0,0.0,False,0,False,0,False,0,False,0,False,False,False,2024-10-20,TIMEOUT,2741.0,30,4.42,4.42,2653.0,2651.0,2636.0,2661.0,2670.0,True,True,True,True,True,True,False,False,False,75.93,86.39,37.87,28.89,7.95,U
HBAR,top_20,2024-09-22,0.0561,0.05,0.07,1.0,0.06,0.07,0.08,True,4,False,0,False,0,True,12,False,True,False,2024-10-03,SL,0.05,12,6.95,-10.87,0.0617,0.0611,0.0528,0.0,0.0,True,True,False,True,True,True,False,True,True,78.41,75.42,23.65,24.01,18.3,T
DOT,all,2024-09-22,4.46,4.2,5.04,2.23,5.04,5.34,5.7,False,0,False,0,False,0,True,10,False,False,False,2024-10-01,SL,4.2,10,-5.83,-5.83,4.814,4.794,4.154,0.0,0.0,True,True,True,False,True,True,False,False,True,78.41,66.31,25.72,23.54,25.05,T
ENA,all,2024-09-22,0.289,0.26,0.37,2.67,0.37,0.396,0.44,True,5,True,8,False,0,True,19,True,True,True,2024-10-10,SL,0.26,19,28.03,37.02,0.364,0.369,0.3542,0.2863,0.0,True,True,True,True,True,True,False,False,False,78.41,86.67,25.59,28.56,18.95,T
RENDER,all,2024-09-26,5.918,5.28,6.32,0.63,6.32,0.0,0.0,True,1,False,0,False,0,True,8,True,True,False,2024-10-03,SL,5.28,8,6.79,-10.78,6.446,5.434,0.0,0.0,0.0,True,True,False,True,True,True,False,False,True,73.5,73.49,23.6,23.36,15.05,U
LTC,top_20,2024-10-03,62.95,56.0,72.0,1.3,72.0,79.5,83.5,True,13,False,0,False,0,False,0,True,True,False,2024-11-01,TIMEOUT,70.27,30,14.38,11.63,64.77,64.59,66.19,70.08,70.04,False,False,True,False,False,True,True,False,True,35.62,30.76,18.22,20.19,25.56,T
RENDER,all,2024-10-05,5.677,4.37,6.32,0.49,6.32,0.0,0.0,False,0,False,0,False,0,True,21,False,False,False,2024-10-25,SL,4.37,21,-23.02,-23.02,5.071,5.399,5.59,5.41,4.611,False,False,False,False,True,True,True,False,True,39.6,41.08,23.33,17.14,21.36,U
JUP,all,2024-10-05,0.7805,0.695,0.91,1.53,0.91,1.0,1.09,True,11,True,17,True,20,False,0,True,True,True,2024-11-03,TIMEOUT,0.8835,30,16.59,28.12,0.7268,0.7857,0.8864,0.8667,0.9553,False,False,True,False,True,True,True,False,True,39.6,32.45,21.14,16.11,24.12,T
UNI,all,2024-10-06,6.826,6.25,7.9,1.84,7.9,9.14,9.75,True,5,False,0,False,0,False,0,True,True,False,2024-11-04,TIMEOUT,6.784,30,15.73,-0.62,8.133,8.124,7.844,7.318,7.443,False,False,True,True,False,True,True,False,True,44.17,51.21,19.87,18.69,17.37,U
TRX,top_20,2024-10-08,0.1558,0.15,0.17,1.0,0.16,0.17,0.0,True,1,True,24,False,0,False,0,True,True,True,2024-11-06,TIMEOUT,0.1625,30,2.7,9.11,0.1625,0.1606,0.1594,0.1584,0.1642,False,False,False,True,False,True,True,False,True,28.16,52.32,19.6,28.8,19.66,U
AAVE,all,2024-10-08,146.69,126.0,170,1.13,170,0.0,0.0,False,0,False,0,False,0,True,28,False,False,False,2024-11-04,SL,126.0,28,-14.1,-14.1,154.73,162.93,153.14,153.25,151.69,False,False,False,True,True,True,True,False,True,28.16,26.87,30.37,23.64,16.63,U
FET,all,2024-10-09,1.423,1.19,1.69,1.17,1.69,2.04,0.0,False,0,False,0,False,0,True,17,False,False,False,2024-10-25,SL,1.19,17,-16.37,-16.37,1.419,1.466,1.432,1.356,0.0,False,False,False,True,True,True,True,False,True,27.16,33.7,24.79,17.44,16.03,U
OP,all,2024-10-09,1.637,1.48,2.33,4.31,1.77,2.33,0.0,True,6,False,0,False,0,True,25,False,True,False,2024-11-02,SL,1.48,25,8.12,-9.59,1.714,1.734,1.718,1.702,1.703,False,False,True,False,False,True,True,False,True,27.16,30.93,17.58,17.64,21.21,U
AVAX,top_20,2024-10-10,25.76,23.5,28.8,1.35,28.8,33.0,35.2,True,3,False,0,False,0,True,25,True,True,False,2024-11-03,SL,23.5,25,11.8,-8.77,29.07,28.02,28.1,26.75,26.18,False,False,True,False,False,True,True,False,True,23.48,31.86,14.98,20.35,20.94,U
QNT,all,2024-10-10,65.8,60.2,74.5,1.55,74.5,79.0,83.0,False,0,False,0,False,0,True,16,False,False,False,2024-10-25,SL,60.2,16,-8.51,-8.51,68.1,66.1,65.7,63.1,0.0,False,False,True,False,False,True,True,True,True,23.48,22.75,16.0,17.5,21.98,T
ALGO,all,2024-10-10,0.1188,0.11,0.13,1.0,0.13,0.139,0.15,True,11,False,0,False,0,True,25,True,True,False,2024-11-03,SL,0.11,25,9.43,-7.41,0.1268,0.123,0.1234,0.1213,0.1206,False,False,False,False,True,True,True,False,True,23.48,17.68,21.33,13.46,27.68,T
ICP,all,2024-10-11,8.023,5.54,8.87,0.34,8.87,9.67,10.5,False,0,False,0,False,0,False,0,False,False,False,2024-11-09,TIMEOUT,8.561,30,6.71,6.71,8.124,7.681,8.348,8.309,7.855,False,False,False,False,False,True,True,False,True,29.72,32.3,14.76,17.24,21.7,T
STX,all,2024-10-11,1.673,1.49,1.84,0.94,1.84,0.0,0.0,True,4,False,0,False,0,True,24,True,True,False,2024-11-03,SL,1.49,24,9.98,-10.94,1.818,1.864,1.926,1.811,1.642,False,False,False,False,False,True,True,False,True,29.72,36.6,17.66,19.29,22.89,T
DOGE,selected,2024-10-12,0.11077,0.1,0.12,1.0,0.12,0.129,0.0,True,5,True,5,False,0,False,0,True,True,True,2024-11-10,TIMEOUT,0.27778,30,8.33,16.46,0.12573,0.13716,0.14367,0.13161,0.15916,True,False,False,True,False,True,True,False,True,62.23,59.25,13.44,24.33,21.66,U
FIL,all,2024-10-12,3.587,2.87,4.08,0.68,4.08,4.33,4.7,True,30,True,30,False,0,False,0,True,True,True,2024-11-10,TIMEOUT,4.267,30,13.74,20.71,3.75,3.775,3.849,3.442,3.47,True,False,False,False,False,True,True,False,True,62.23,52.73,19.48,17.6,25.41,T
INJ,all,2024-10-12,20.44,18.6,22.9,1.35,22.9,25,0.0,True,6,False,0,False,0,True,14,True,True,False,2024-10-25,SL,18.6,14,12.04,-9.0,20.89,22.06,21.27,18.2,0.0,True,False,True,False,True,True,True,False,True,62.23,48.09,20.29,15.8,19.84,U
ENA,all,2024-10-12,0.3432,0.27,0.396,0.8,0.396,0.46,0.0,True,3,True,4,False,0,False,0,True,True,True,2024-11-10,TIMEOUT,0.5548,30,15.38,34.03,0.3978,0.4136,0.3901,0.3509,0.3693,True,False,False,True,True,True,True,True,True,62.23,47.69,23.37,26.6,16.11,U
SEI,all,2024-10-12,0.4458,0.37,0.53,1.0,0.53,0.577,0.636,False,0,False,0,False,0,True,14,False,False,False,2024-10-25,SL,0.37,14,-17.0,-17.0,0.4447,0.4446,0.428,0.3722,0.0,True,False,False,True,True,True,True,False,True,62.23,52.32,28.45,26.74,15.79,U
ETH,top_3,2024-10-13,2476.4,2231,2600,0.5,2600,2900,0.0,True,2,True,26,False,0,False,0,True,True,True,2024-11-11,TIMEOUT,3371.59,30,4.99,17.11,2605.8,2648.2,2622.81,2482.51,2494.23,True,True,False,False,False,True,True,False,True,66.82,67.75,17.63,19.76,21.03,T
BNB,selected,2024-10-13,576.6,537.4,645,1.74,645,710,0.0,True,30,False,0,False,0,False,0,True,True,False,2024-11-11,TIMEOUT,659.63,30,11.86,14.4,592.9,597.7,593.8,583.4,568.6,True,True,True,True,False,True,True,False,True,66.82,71.34,12.98,19.53,19.35,U
ADA,top_20,2024-10-13,0.3532,0.32,0.38,1.0,0.38,0.407,0.43,False,0,False,0,False,0,True,13,False,False,False,2024-10-25,SL,0.32,13,-9.4,-9.4,0.3432,0.3513,0.3645,0.0,0.0,True,True,False,False,False,True,True,False,True,66.82,60.59,15.03,22.78,24.11,U
LINK,selected,2024-10-14,10.75,9.5,11.7,0.76,11.7,12.9,13.6,True,2,True,26,True,26,False,0,True,True,True,2024-11-12,TIMEOUT,13.95,30,8.84,20.0,11.48,11.98,11.32,10.99,10.76,True,False,False,False,False,True,True,False,True,63.52,52.15,16.32,19.63,27.04,T
NEAR,selected,2024-10-14,4.704,4.0,5.64,1.34,5.64,6.03,6.8,False,0,False,0,False,0,True,12,False,False,False,2024-10-25,SL,4.0,12,-14.97,-14.97,4.894,4.979,4.652,0.0,0.0,True,False,True,True,False,True,True,False,True,63.52,52.32,17.27,22.47,21.06,U
BTC,top_3,2024-10-15,66084.0,63000,71500,1.76,71500,0.0,0.0,True,15,False,0,False,0,False,0,True,True,False,2024-11-13,TIMEOUT,90375.2,30,8.2,36.76,68378.0,67377.5,68198.28,69962.21,67850.01,True,True,True,True,False,True,False,True,True,70.58,70.58,13.72,30.03,19.45,U
DOT,all,2024-10-15,4.379,3.97,4.82,1.07,4.82,5.04,5.52,False,0,False,0,False,0,True,11,False,False,False,2024-10-25,SL,3.97,11,-9.34,-9.34,4.432,4.377,4.206,0.0,0.0,True,True,False,True,True,True,True,False,True,70.58,62.89,20.16,24.3,23.74,T
ATOM,all,2024-10-15,4.516,3.97,5.05,0.96,5.05,5.44,6.4,True,7,False,0,False,0,True,20,True,True,False,2024-11-03,SL,3.97,20,11.82,-12.09,4.466,4.898,4.85,4.457,0.0,True,False,False,False,False,True,True,False,True,70.58,44.52,16.42,22.79,23.0,T
ARB,all,2024-10-15,0.5648,0.485,0.68,1.6,0.68,0.764,0.8,False,0,False,0,False,0,True,11,False,False,False,2024-10-25,SL,0.485,11,-14.13,-14.13,0.5662,0.5881,0.5611,0.0,0.0,True,False,True,True,False,True,True,True,True,70.58,49.8,16.85,22.28,21.43,U
